Ticker,ROI(%)
1773.TW,16.77
4104.TW,2.59
6598.TW,9.06
8462.TW,2.48
2887Z1.TW,5.91
1268.TWO,4.84
4953.TWO,7.96
6649.TWO,38.89
6733.TWO,57.06
