Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2887H.TW,2026-03-20,70,40,15,15,0,0.09,0.12,-0.03,38.5,0.27,39.46,40.81,165.9
2887Z1.TW,2026-03-19,70,40,15,15,0,0.14,0.18,-0.04,30.4,0.12,17.11,17.71,165.9
6015.TWO,2026-03-20,70,40,15,15,0,0.16,0.18,-0.02,44.3,0.62,12.56,15.66,139.1
2107.TW,2026-03-20,65,35,15,15,0,0.01,0.03,-0.02,36.8,0.31,24.53,26.08,22.1
6598.TW,2026-03-20,65,35,15,15,0,0.23,0.25,-0.01,45.5,0.96,23.03,27.83,37.1
3556.TWO,2026-03-20,60,35,15,10,0,0.1,0.24,-0.14,38.6,1.46,39.83,47.13,13.1
2945.TW,2026-03-20,60,40,15,5,0,0.0,0.05,-0.05,39.4,0.9,39.25,43.75,3.7
3265.TWO,2026-03-20,60,35,15,10,0,0.22,0.22,-0.0,45.6,7.68,121.14,159.54,13.7
3360.TWO,2026-03-20,60,35,10,15,0,0.01,0.13,-0.11,39.3,0.74,13.97,17.67,42.0
2484.TW,2026-03-20,60,40,15,5,0,0.19,0.23,-0.05,41.0,1.32,25.66,32.26,5.1
6494.TWO,2026-03-20,60,35,15,10,0,1.88,1.88,-0.0,47.1,2.48,43.29,55.69,10.8
2460.TW,2026-03-20,55,40,10,5,0,0.39,0.49,-0.09,38.6,1.45,22.95,30.2,7.0
8048.TWO,2026-03-20,55,35,10,10,0,1.03,1.32,-0.28,36.4,3.91,53.08,72.63,14.5
2885.TW,2026-03-20,55,30,10,15,0,0.24,0.53,-0.29,32.2,1.26,41.68,47.98,49.6
4137.TW,2026-03-20,50,30,15,5,0,0.52,1.12,-0.6,43.1,3.54,101.42,119.12,7.3
5864.TWO,2026-03-20,50,35,15,0,0,0.79,0.92,-0.12,45.7,1.35,22.65,29.4,0.0
8091.TWO,2026-03-20,50,30,15,5,0,0.65,0.96,-0.32,46.8,5.43,125.14,152.29,8.2
7709.TWO,2026-03-20,40,35,5,0,0,0.58,0.94,-0.36,42.3,3.75,48.3,67.05,0.0
