Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2891B.TW,2026-06-03,70,40,20,10,0,0.02,0.02,-0.01,55.6,0.31,63.88,65.43,18.9
3332.TWO,2026-06-03,70,40,20,10,0,0.79,0.85,-0.06,50.7,2.21,61.58,72.63,19.6
6210.TWO,2026-06-03,70,40,15,15,0,0.15,0.19,-0.04,42.5,0.68,19.84,23.24,51.2
6530.TWO,2026-06-03,65,40,15,10,0,1.07,1.09,-0.02,53.4,7.18,105.14,141.04,10.3
3360.TWO,2026-06-03,65,40,10,15,0,0.02,0.03,-0.02,39.0,0.5,13.85,16.35,72.0
4720.TW,2026-06-03,60,35,15,5,5,0.51,0.68,-0.17,47.5,1.48,24.04,31.44,2.8
3717.TW,2026-06-03,60,35,20,5,0,0.24,0.29,-0.04,57.6,1.14,21.07,26.77,3.3
6996.TWO,2026-06-03,60,30,20,10,0,4.53,4.78,-0.24,57.0,7.29,182.42,218.87,15.3
3530.TW,2026-06-03,60,30,15,15,0,0.93,1.17,-0.24,50.6,2.9,62.6,77.1,56.4
5904.TWO,2026-06-03,60,30,20,10,0,7.1,7.61,-0.51,59.2,16.93,537.14,621.79,12.7
6229.TWO,2026-06-03,55,35,10,10,0,0.35,0.52,-0.18,43.5,1.15,25.25,31.0,11.6
9960.TWO,2026-06-03,55,35,15,5,0,0.17,0.52,-0.35,34.9,1.14,30.02,35.72,2.8
4556.TWO,2026-06-03,55,35,10,10,0,0.87,1.34,-0.47,40.6,1.99,35.52,45.47,18.5
4766.TW,2026-06-03,45,25,15,5,0,3.4,4.93,-1.54,40.2,12.43,344.64,406.79,5.1
7704.TWO,2026-06-03,45,30,10,5,0,0.58,1.3,-0.73,37.7,3.75,54.5,73.25,9.5
