Ticker,ROI(%)
2332.TW,-21.59
2377.TW,33.79
2542.TW,-4.51
2617.TW,-5.77
2634.TW,17.05
2816.TW,2.44
2881.TW,40.46
2887.TW,32.77
2945.TW,-9.95
4106.TW,7.45
4566.TW,-31.58
6414.TW,-2.75
9934.TW,-8.5
2432.TW,18.03
3479.TWO,13.49
3577.TWO,65.73
4207.TWO,12.84
4541.TWO,13.77
6508.TWO,19.54
6574.TWO,32.31
6703.TWO,4.58
8342.TWO,8.07
