Ticker,ROI(%)
1444.TW,10.98
1904.TW,3.68
2302.TW,86.72
2480.TW,-4.94
2535.TW,21.03
2881.TW,37.07
2882.TW,34.53
2883.TW,36.69
2885.TW,22.45
3617.TW,-5.02
8341.TW,-6.64
2838A.TW,-1.22
2887F.TW,2.24
3516.TWO,28.16
4111.TWO,-2.97
4163.TWO,13.05
4702.TWO,-1.22
6154.TWO,2.95
