Ticker,ROI(%)
2107.TW,-2.62
2460.TW,12.76
2484.TW,12.0
2885.TW,12.43
2945.TW,5.21
4137.TW,-1.97
6598.TW,0.17
2887H.TW,2.95
2887Z1.TW,4.85
3265.TWO,38.85
3360.TWO,-7.88
3556.TWO,1.04
5864.TWO,38.75
6015.TWO,3.82
6494.TWO,13.33
7709.TWO,50.02
8048.TWO,29.13
8091.TWO,12.38
