Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2465.TW,2026-05-27,80,35,15,15,15,4.52,4.68,-0.16,49.6,5.09,75.82,101.27,96.6
3044.TW,2026-05-27,80,30,20,15,15,19.74,20.2,-0.46,55.7,26.57,470.86,603.71,22.4
4987.TWO,2026-05-26,80,40,30,10,0,0.08,0.09,-0.01,66.7,0.07,81.46,81.81,11.8
3669.TW,2026-05-27,70,40,15,15,0,0.14,0.19,-0.05,48.1,1.56,36.18,43.98,23.5
3057.TW,2026-05-27,70,40,10,15,5,0.29,0.36,-0.07,42.3,1.08,18.09,23.49,24.1
2347.TW,2026-05-27,70,35,20,15,0,1.0,1.0,-0.01,56.4,2.36,81.18,92.98,38.3
2243.TW,2026-05-27,70,40,10,15,5,0.08,0.11,-0.03,37.8,1.3,21.15,27.65,179.4
2882B.TW,2026-05-27,70,40,15,15,0,0.0,0.02,-0.02,40.0,0.31,60.18,61.73,112.9
5351.TWO,2026-05-27,65,30,20,15,0,2.85,3.15,-0.29,56.0,6.33,69.94,101.59,336.2
3594.TWO,2026-05-27,65,35,15,15,0,0.95,1.27,-0.32,44.9,2.7,48.1,61.6,33.9
2834.TW,2026-05-27,65,35,20,10,0,0.03,0.05,-0.03,50.0,0.21,15.73,16.78,10.2
5443.TWO,2026-05-27,65,30,20,15,0,2.75,3.21,-0.46,51.3,7.86,110.78,150.08,23.6
7556.TWO,2026-05-27,60,30,20,10,0,8.36,9.24,-0.88,52.0,17.68,254.64,343.04,18.6
2887I.TW,2026-05-27,60,30,15,15,0,0.0,0.0,-0.0,46.7,0.02,9.35,9.45,165.9
2337.TW,2026-05-27,55,20,15,15,5,2.84,4.17,-1.33,45.2,12.75,130.0,193.75,70.6
6530.TWO,2026-05-27,55,35,10,10,0,1.56,1.96,-0.4,49.2,7.93,97.14,136.79,10.3
6944.TW,2026-05-27,55,25,15,15,0,10.12,11.65,-1.53,40.0,39.64,856.72,1054.92,54.8
2248.TW,2026-05-27,55,35,15,5,0,0.15,0.43,-0.28,49.5,1.59,51.12,59.07,9.8
3264.TWO,2026-05-27,55,25,15,15,0,8.77,10.41,-1.64,39.2,13.68,202.14,270.54,24.0
4741.TWO,2026-05-27,55,30,20,5,0,3.16,3.63,-0.47,50.4,4.69,53.22,76.67,5.6
6108.TW,2026-05-27,50,35,10,5,0,0.29,0.42,-0.14,21.4,0.97,17.71,22.56,5.2
3551.TWO,2026-05-27,50,25,15,10,0,1.84,3.04,-1.2,43.8,9.21,189.08,235.13,19.1
8103.TW,2026-05-27,50,25,10,15,0,0.59,2.13,-1.54,26.2,5.61,94.78,122.83,23.3
5276.TWO,2026-05-27,50,35,10,5,0,0.49,0.66,-0.18,43.7,1.2,17.5,23.5,4.5
4721.TWO,2026-05-27,50,30,15,5,0,1.74,2.33,-0.59,45.3,4.21,81.98,103.03,0.7
8074.TWO,2026-05-27,50,30,10,10,0,1.66,2.3,-0.64,43.5,4.64,68.82,92.02,18.9
3388.TWO,2026-05-27,45,25,10,10,0,1.33,3.31,-1.99,41.9,8.1,84.8,125.3,12.9
