Ticker,ROI(%)
2880.TW,1.47
2887.TW,28.94
3229.TW,54.94
6133.TW,33.62
6136.TW,-4.35
8039.TW,50.82
1785.TWO,18.01
3310.TWO,13.78
3441.TWO,13.74
3490.TWO,7.63
3581.TWO,63.7
4442.TWO,-5.53
6664.TWO,6.83
6823.TWO,90.18
6967.TWO,2.45
8432.TWO,11.69
