Ticker,ROI(%)
1449.TW,15.87
2305.TW,33.05
2347.TW,3.7
2471.TW,-8.71
2481.TW,-21.31
2702.TW,25.91
2849.TW,-2.99
2923.TW,-0.06
4739.TW,-7.76
6139.TW,4.69
6168.TW,3.52
6277.TW,7.54
6426.TW,91.71
6792.TW,-1.59
8112.TW,-15.3
9917.TW,-0.67
2887F.TW,1.37
3339.TWO,69.67
4527.TWO,3.41
4905.TWO,-4.4
5439.TWO,3.63
6465.TWO,100.14
6629.TWO,-4.52
6667.TWO,4.97
6693.TWO,42.64
6874.TWO,23.82
8289.TWO,20.04
