Ticker,ROI(%)
1341.TW,-5.38
1517.TW,-10.89
2362.TW,6.56
2511.TW,-1.73
2618.TW,7.97
2880.TW,13.84
2884.TW,5.62
2886.TW,9.21
2887.TW,23.68
2910.TW,-2.89
3022.TW,-9.91
3266.TW,11.47
3706.TW,-20.25
5880.TW,7.94
6598.TW,12.43
6606.TW,-3.45
6957.TW,27.61
2887F.TW,2.78
8112A.TW,2.42
6951.TW,-4.14
3685.TWO,-0.16
4506.TWO,-0.25
6811.TWO,-17.11
