Ticker,ROI(%)
1449.TW,7.41
2305.TW,33.05
2450.TW,-4.83
2471.TW,-7.25
2838.TW,1.87
4904.TW,-4.28
9917.TW,-0.67
2887F.TW,2.04
4527.TWO,1.2
4905.TWO,-7.61
6151.TWO,24.48
6291.TWO,69.59
6465.TWO,100.14
6629.TWO,-7.21
6894.TWO,26.85
