Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2369.TW,2026-04-14,75,40,10,15,10,0.72,0.74,-0.02,43.5,2.28,27.49,38.89,20.9
2891B.TW,2026-04-14,75,40,20,15,0,0.08,0.09,-0.01,50.0,0.18,63.94,64.84,43.3
9905.TW,2026-04-14,70,40,25,5,0,0.15,0.16,-0.0,60.0,0.31,20.73,22.28,2.2
6951.TW,2026-04-14,70,35,20,15,0,0.52,0.55,-0.03,59.4,0.84,78.22,82.42,26.0
2436.TW,2026-04-14,65,35,15,10,5,0.93,1.15,-0.22,47.2,3.22,56.86,72.96,10.7
6292.TWO,2026-04-14,65,40,20,5,0,0.96,0.99,-0.03,58.3,2.15,43.05,53.8,5.1
7713.TWO,2026-04-14,65,40,15,10,0,0.07,0.1,-0.04,42.8,1.24,65.22,71.42,19.1
8112.TW,2026-04-14,65,35,15,15,0,0.57,0.59,-0.03,51.0,4.71,72.98,96.53,38.8
8367.TW,2026-04-14,60,30,20,10,0,0.31,0.36,-0.05,54.1,0.42,42.51,44.61,12.9
6435.TWO,2026-04-14,60,30,15,15,0,2.46,2.93,-0.47,47.9,7.71,147.08,185.63,26.8
5291.TWO,2026-04-14,60,30,20,10,0,5.81,6.39,-0.58,57.5,6.51,62.58,95.13,11.6
3663.TWO,2026-04-14,60,30,15,15,0,1.7,1.8,-0.09,45.7,4.77,64.16,88.01,28.1
9911.TW,2026-04-14,55,35,15,5,0,0.42,0.53,-0.12,49.5,1.38,82.14,89.04,5.4
2937.TWO,2026-04-14,55,35,15,5,0,0.35,0.46,-0.11,44.4,0.7,43.9,47.4,10.0
5386.TWO,2026-04-14,55,25,15,15,0,22.61,24.6,-2.0,50.5,29.61,303.78,451.83,74.6
5864.TWO,2026-04-14,55,35,20,0,0,0.07,0.14,-0.08,50.0,0.8,23.3,27.3,0.0
2640.TWO,2026-04-14,55,25,25,5,0,9.93,11.28,-1.35,63.9,11.11,155.78,211.33,5.8
4967.TW,2026-04-14,50,25,10,15,0,1.12,2.76,-1.64,33.2,15.89,189.22,268.67,94.4
6776.TW,2026-04-14,50,35,10,5,0,0.13,0.23,-0.1,41.2,2.11,56.88,67.43,8.9
3066.TWO,2026-04-14,45,30,10,5,0,0.59,0.75,-0.16,45.9,1.47,16.56,23.91,2.9
2451.TW,2026-04-14,40,20,5,15,0,0.54,1.34,-0.8,41.6,16.93,215.64,300.29,171.9
