Ticker,ROI(%)
2236.TW,31.05
3028.TW,8.16
6691.TW,14.06
6830.TW,23.64
8028.TW,30.22
8033.TW,-10.76
1312A.TW,-15.23
2836A.TW,2.8
2887Z1.TW,4.52
4542.TWO,47.58
4991.TWO,9.76
6188.TWO,20.6
6218.TWO,27.7
6465.TWO,111.3
6624.TWO,69.18
6894.TWO,1.37
8416.TWO,4.49
