Ticker,ROI(%)
1817.TW,1.26
2609.TW,1.35
2636.TW,-1.86
2850.TW,17.42
2906.TW,12.2
3034.TW,15.7
5871A.TW,-0.28
1336.TWO,-1.62
3631.TWO,27.31
3685.TWO,-6.95
4105.TWO,-4.92
5487.TWO,-9.41
7714.TWO,21.31
8284.TWO,3.08
