Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2476.TW,2026-05-14,80,30,20,15,15,5.03,5.96,-0.93,52.0,6.36,106.28,138.08,31.7
6894.TWO,2026-05-14,75,35,25,15,0,2.65,3.1,-0.45,62.8,17.36,316.78,403.58,20.2
2882A.TW,2026-05-14,70,40,15,15,0,0.05,0.1,-0.05,44.4,0.17,61.96,62.81,112.9
3171.TWO,2026-05-14,65,35,15,15,0,0.94,1.35,-0.41,47.6,2.65,63.7,76.95,56.9
3444.TWO,2026-05-14,65,35,20,10,0,5.25,5.47,-0.23,51.5,5.2,85.1,111.1,11.3
4706.TWO,2026-05-14,65,40,15,10,0,0.22,0.28,-0.06,47.8,1.06,29.88,35.18,12.2
4987.TWO,2026-05-14,65,40,20,5,0,0.1,0.12,-0.02,50.0,0.14,81.32,82.02,2.2
2883B.TW,2026-05-14,65,35,15,15,0,0.01,0.01,-0.01,30.8,0.03,8.15,8.3,35.3
2881A.TW,2026-05-14,60,30,15,15,0,0.01,0.06,-0.05,30.0,0.17,63.76,64.61,24.0
2548.TW,2026-05-14,50,20,15,15,0,0.38,0.92,-0.53,43.3,3.86,118.78,138.08,29049.3
2460.TW,2026-05-14,45,30,10,5,0,0.69,1.39,-0.7,33.9,2.06,29.48,39.78,7.0
5498.TWO,2026-05-14,45,20,10,15,0,2.31,2.86,-0.55,46.6,5.01,64.48,89.53,39.8
