Ticker,ROI(%)
2008.TW,11.19
2404.TW,4.91
2486.TW,-4.78
5515.TW,31.03
6155.TW,20.04
2643.TWO,-1.88
3162.TWO,54.26
5291.TWO,-8.01
5315.TWO,9.78
6727.TWO,-4.24
6840.TWO,21.16
