Ticker,ROI(%)
1726.TW,-0.47
2362.TW,-2.81
2377.TW,35.41
2495.TW,17.04
2597.TW,3.16
2704.TW,-3.29
2801.TW,14.73
2881.TW,38.71
2882.TW,28.32
2883.TW,41.7
5288.TW,25.89
5607.TW,3.86
5876.TW,-2.93
6282.TW,-12.99
6902.TW,50.39
8487.TW,16.05
3088.TWO,62.29
3303.TWO,
6570.TWO,27.53
6642.TWO,37.11
7713.TWO,-8.9
8416.TWO,-8.17
