Ticker,ROI(%)
2486.TW,-0.2
2884.TW,10.97
3030.TW,45.31
6426.TW,26.74
8033.TW,132.88
2887Z1.TW,4.21
3310.TWO,15.52
3349.TWO,46.69
3441.TWO,13.97
4131.TWO,26.0
6291.TWO,37.64
6624.TWO,73.52
7714.TWO,58.55
