Ticker,ROI(%)
2243.TW,231.71
2347.TW,3.48
2415.TW,27.19
2480.TW,-3.91
2535.TW,22.19
2537.TW,3.93
2610.TW,14.81
2618.TW,14.34
2739.TW,-0.59
2882.TW,34.53
2945.TW,-6.07
3046.TW,2.9
3605.TW,12.45
4916.TW,31.25
6115.TW,0.9
6579.TW,20.6
2883B.TW,4.73
2887I.TW,0.99
2432.TW,18.03
1593.TWO,2.23
2066.TWO,5.38
3520.TWO,-4.64
3594.TWO,31.18
3628.TWO,-10.93
4163.TWO,5.9
4207.TWO,15.25
6432.TWO,43.51
