Ticker,ROI(%)
1423.TW,-1.87
2369.TW,12.0
2451.TW,38.82
2855.TW,-6.08
6152.TW,36.06
9905.TW,-4.9
2881A.TW,-0.0
6951.TW,1.08
2640.TWO,29.75
2937.TWO,-14.49
3066.TWO,8.64
3663.TWO,-0.44
6016.TWO,0.41
6435.TWO,9.83
6788.TWO,45.05
6874.TWO,22.63
