Ticker,ROI(%)
1783.TW,3.3
2356.TW,1.35
2357.TW,-8.64
2379.TW,-2.55
2832.TW,
2882.TW,0.96
2885.TW,6.66
2886.TW,4.12
3231.TW,6.58
4555.TW,27.44
5285.TW,-6.99
6005.TW,16.66
6183.TW,9.06
6598.TW,17.18
6861.TW,8.9
8101.TW,4.49
2887G.TW,1.53
2891B.TW,1.21
2221.TWO,-0.52
3227.TWO,-6.2
3363.TWO,4.24
4116.TWO,10.73
6712.TWO,14.72
8048.TWO,0.44
8099.TWO,19.45
8147.TWO,-19.71
