Ticker,ROI(%)
2208.TW,52.92
2303.TW,20.08
2356.TW,2.23
2535.TW,17.55
3481.TW,67.43
3532.TW,66.72
6005.TW,26.63
6257.TW,36.31
6525.TW,-1.55
6753.TW,25.87
1312A.TW,-15.44
3105.TWO,67.3
3169.TWO,-10.55
3265.TWO,23.42
3455.TWO,20.54
4543.TWO,-19.38
4971.TWO,58.46
5302.TWO,17.01
5351.TWO,20.86
5511.TWO,3.4
6015.TWO,9.49
6016.TWO,30.13
6020.TWO,-0.71
6126.TWO,36.05
6174.TWO,0.61
6182.TWO,45.16
6217.TWO,33.29
6624.TWO,69.33
6654.TWO,16.57
6894.TWO,3.21
8086.TWO,-20.9
8088.TWO,53.0
