Ticker,ROI(%)
1459.TW,-3.77
2241.TW,31.2
2302.TW,-7.32
2449.TW,34.03
2546.TW,2.64
2855.TW,2.52
3002.TW,33.63
3028.TW,16.74
3090.TW,-3.55
3189.TW,6.27
3543.TW,71.56
4739.TW,-18.01
6139.TW,22.51
6257.TW,4.53
8070.TW,-18.23
2643.TWO,-3.64
3264.TWO,6.06
4417.TWO,10.44
4950.TWO,4.13
6021.TWO,7.04
6026.TWO,0.93
6138.TWO,8.94
6284.TWO,3.98
6654.TWO,5.34
6693.TWO,25.9
6803.TWO,4.28
8077.TWO,4.21
8924.TWO,25.18
8936.TWO,19.46
