Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
3054.TW,2026-01-23,80,35,15,15,15,0.75,1.08,-0.34,35.3,1.3,27.35,33.85,118.6
2887Z1.TW,2026-01-23,75,40,20,15,0,0.02,0.04,-0.01,53.8,0.09,16.32,16.77,78.0
2887G.TW,2026-01-23,75,35,25,15,0,0.16,0.18,-0.02,61.5,0.16,39.43,40.23,78.0
3090.TW,2026-01-23,70,30,20,15,5,1.87,2.41,-0.55,50.0,4.88,91.74,116.14,23.0
8416.TWO,2026-01-23,70,35,20,15,0,0.91,1.39,-0.48,50.0,3.0,176.0,191.0,34.0
2887E.TW,2026-01-23,70,35,20,15,0,0.09,0.13,-0.04,50.0,0.29,49.37,50.82,78.0
2236.TW,2026-01-23,65,30,15,15,5,0.82,1.78,-0.97,34.2,4.18,103.64,124.54,473.2
2423.TW,2026-01-23,65,40,20,5,0,0.06,0.12,-0.06,53.4,1.21,52.58,58.63,3.5
6576.TWO,2026-01-23,65,35,15,15,0,0.13,0.22,-0.09,49.2,1.12,78.06,83.66,95.9
6967.TWO,2026-01-23,65,40,25,0,0,1.11,1.15,-0.03,61.0,3.19,67.32,83.27,0.0
3349.TWO,2026-01-23,65,35,15,15,0,0.38,0.68,-0.31,33.9,1.02,27.96,33.06,39.0
3167.TW,2026-01-23,60,25,20,15,0,1.36,2.47,-1.11,52.7,11.89,204.22,263.67,96.1
6624.TWO,2026-01-23,60,35,20,5,0,1.37,1.82,-0.46,60.3,2.45,58.7,70.95,1.3
4807.TW,2026-01-23,60,40,15,5,0,0.02,0.03,-0.02,47.2,0.37,17.71,19.56,9.1
2897.TW,2026-01-23,60,35,20,5,0,0.0,0.0,-0.0,57.1,0.04,9.06,9.26,1.0
1785.TWO,2026-01-23,60,30,15,15,0,0.23,0.46,-0.23,48.8,2.17,60.16,71.01,36.9
6188.TWO,2026-01-23,60,30,15,15,0,0.98,1.77,-0.79,50.8,4.39,99.72,121.67,34.5
2884.TW,2026-01-23,55,35,15,5,0,0.16,0.19,-0.03,40.3,0.46,32.33,34.63,7.7
3555.TWO,2026-01-23,55,30,10,15,0,0.46,1.3,-0.84,43.9,4.2,76.4,97.4,767.9
4131.TWO,2026-01-23,55,25,15,15,0,0.36,0.61,-0.25,44.3,1.4,36.95,43.95,234.9
6291.TWO,2026-01-23,55,25,15,15,0,0.7,1.29,-0.6,48.2,8.64,171.22,214.42,27.1
8210.TW,2026-01-23,50,15,20,15,0,0.78,2.47,-1.69,51.8,40.29,888.42,1089.87,32.6
3684.TWO,2026-01-23,50,25,10,15,0,0.17,1.25,-1.08,37.5,2.74,51.12,64.82,43.1
6465.TWO,2026-01-23,50,30,15,5,0,0.85,1.7,-0.85,50.5,2.6,30.1,43.1,8.8
