Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
6666.TW,2026-09-23,85,40,30,15,0,0.55,0.58,-0.03,66.2,1.14,42.87,48.57,26.3
2887I.TW,2026-09-23,75,40,20,15,0,0.0,0.0,-0.0,54.5,0.02,9.49,9.59,361.8
6108.TW,2026-09-23,75,40,20,15,0,0.57,0.63,-0.06,57.5,1.06,21.88,27.18,38.0
6612.TWO,2026-09-23,75,40,20,15,0,1.01,1.1,-0.1,55.3,1.28,69.14,75.54,29.1
3631.TWO,2026-09-23,75,35,25,15,0,0.71,0.73,-0.02,63.4,1.45,37.4,44.65,34.3
2603.TW,2026-09-23,75,40,20,15,0,4.58,4.66,-0.08,54.9,6.21,230.58,261.63,21.6
2362.TW,2026-09-23,70,40,20,10,0,0.2,0.26,-0.06,52.7,0.91,45.93,50.48,16.5
2395.TW,2026-09-23,70,35,20,15,0,14.66,15.11,-0.44,57.5,28.0,645.0,785.0,46.5
2103.TW,2026-09-23,70,40,15,15,0,0.32,0.32,-0.0,49.7,0.99,25.92,30.87,30.2
4527.TWO,2026-09-23,70,40,25,5,0,0.07,0.11,-0.04,60.7,0.29,40.32,41.77,9.7
2636.TW,2026-09-23,70,40,20,10,0,0.57,0.61,-0.04,57.6,1.13,68.54,74.19,15.9
2605.TW,2026-09-23,70,40,15,15,0,0.76,0.79,-0.03,59.2,1.5,34.05,41.55,23.0
2537.TW,2026-09-23,70,40,15,15,0,0.01,0.02,-0.02,40.7,0.24,10.92,12.12,96.8
5607.TW,2026-09-23,65,35,15,15,0,0.07,0.42,-0.35,25.0,1.39,49.42,56.37,37.1
9905.TW,2026-09-23,65,35,15,15,0,0.0,0.05,-0.04,35.3,0.16,20.88,21.68,29.1
6506.TWO,2026-09-23,65,40,15,10,0,0.15,0.18,-0.03,36.8,0.16,17.83,18.63,12.9
4907.TWO,2026-09-23,65,35,15,15,0,0.06,0.18,-0.11,34.9,1.11,42.53,48.08,208.8
2850.TW,2026-09-23,65,40,15,10,0,0.04,0.13,-0.1,48.4,2.46,153.58,165.88,10.7
2753.TW,2026-09-23,65,35,20,10,0,1.04,1.13,-0.09,50.0,1.36,177.28,184.08,10.7
2546.TW,2026-09-23,60,30,15,15,0,1.66,2.21,-0.55,47.7,2.61,100.78,113.83,30.6
4766.TW,2026-09-23,60,35,15,10,0,0.61,0.73,-0.13,49.3,4.61,332.28,355.33,13.4
1904.TW,2026-09-23,60,40,15,5,0,0.19,0.27,-0.08,47.3,0.6,23.65,26.65,8.5
2109.TW,2026-09-23,60,35,20,5,0,0.02,0.03,-0.01,52.9,0.17,14.51,15.36,5.2
8354.TWO,2026-09-23,60,40,15,5,0,0.02,0.07,-0.05,39.6,0.4,16.4,18.4,2.8
6141.TW,2026-09-23,60,30,15,15,0,1.57,2.22,-0.64,50.2,3.11,45.58,61.13,28.6
1815.TWO,2026-09-23,60,25,20,15,0,5.52,6.97,-1.44,55.5,8.7,102.6,146.1,49.8
4735.TWO,2026-09-23,55,35,15,5,0,0.28,0.55,-0.27,30.2,0.61,34.63,37.68,7.8
3498.TWO,2026-09-23,55,20,20,15,0,8.96,10.43,-1.47,54.5,12.5,174.0,236.5,74.7
1608.TW,2026-09-23,55,35,15,5,0,0.14,0.37,-0.23,43.5,0.71,34.33,37.88,9.7
3490.TWO,2026-09-23,55,35,10,10,0,0.89,1.32,-0.43,47.5,2.3,39.55,51.05,13.9
5371.TWO,2026-09-03,55,35,15,5,0,0.19,0.51,-0.31,0.0,1.69,80.12,88.57,1.8
5515.TW,2026-09-23,55,30,15,10,0,0.23,0.55,-0.33,40.8,1.25,48.7,54.95,18.0
4938.TW,2026-09-23,55,30,20,5,0,0.35,0.54,-0.19,52.7,2.14,87.02,97.72,2.7
7708.TWO,2026-09-23,50,30,20,0,0,0.07,0.15,-0.08,52.0,0.34,91.32,93.02,0.0
6716.TWO,2026-09-23,50,25,10,15,0,0.95,2.2,-1.25,36.3,6.71,104.08,137.63,43.8
2464.TW,2026-09-23,50,25,10,15,0,2.44,3.42,-0.98,35.3,12.0,171.0,231.0,32.6
1777.TWO,2026-09-23,50,30,15,5,0,0.11,0.22,-0.11,48.0,0.96,72.18,76.98,3.6
3049.TW,2026-09-23,45,35,5,5,0,0.11,0.14,-0.03,42.3,0.39,11.62,13.57,7.2
8155.TWO,2026-09-23,45,25,5,15,0,0.76,1.08,-0.32,49.5,13.04,320.92,386.12,30.3
2491.TW,2026-09-23,40,30,5,5,0,0.27,0.95,-0.68,32.0,2.23,35.69,46.84,4.6
2313.TW,2026-09-23,35,25,5,5,0,0.07,1.68,-1.6,42.1,10.32,203.36,254.96,9.8
