Ticker,ROI(%)
1903.TW,-5.81
2211.TW,17.06
2321.TW,-7.78
2838.TW,11.43
2880.TW,3.38
2887.TW,19.93
2890.TW,3.24
3006.TW,12.24
6005.TW,19.22
6214.TW,-8.03
6598.TW,8.84
6914.TW,-2.88
8070.TW,-12.56
8101.TW,13.52
8404.TW,-5.35
2887Z1.TW,4.92
1259.TWO,5.04
3611.TWO,-2.77
3709.TWO,32.67
4107.TWO,2.49
4413.TWO,-4.19
6109.TWO,0.18
6126.TWO,30.47
6265.TWO,8.88
8088.TWO,5.87
8277.TWO,7.58
