Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2441.TW,2026-07-02,95,35,30,15,15,5.53,5.83,-0.29,67.5,7.36,127.28,164.08,21.2
2395.TW,2026-07-02,85,35,25,10,15,7.42,7.52,-0.1,64.6,19.71,470.58,569.13,17.5
3004.TW,2026-07-02,80,35,20,15,10,2.29,2.41,-0.12,55.4,5.57,125.36,153.21,28.7
3033.TW,2026-07-02,80,35,20,10,15,0.72,1.0,-0.28,54.8,1.66,47.08,55.38,19.6
2891C.TW,2026-07-02,80,40,30,10,0,0.09,0.11,-0.02,66.7,0.12,62.56,63.16,18.9
6902.TW,2026-07-02,80,30,20,15,15,1.9,2.84,-0.95,57.8,6.86,126.28,160.58,26.6
3675.TWO,2026-07-02,75,40,30,5,0,21.82,21.82,-0.01,67.3,29.5,348.0,495.5,9.5
3268.TWO,2026-07-02,75,35,30,10,0,0.86,0.9,-0.04,65.4,1.35,19.85,26.6,12.9
8042.TWO,2026-07-02,75,30,30,15,0,17.82,18.62,-0.81,67.1,15.11,176.28,251.83,32.9
4127.TWO,2026-07-02,75,35,25,15,0,2.69,3.18,-0.49,64.0,4.19,61.42,82.37,70.0
2248.TW,2026-07-02,75,35,25,15,0,0.03,0.07,-0.04,61.8,0.89,54.92,59.37,30.3
6579.TW,2026-07-02,75,25,20,15,15,1.95,3.25,-1.3,52.6,5.56,150.38,178.18,23.1
4555.TW,2026-07-02,70,30,25,5,10,0.25,0.25,-0.01,67.2,2.32,45.96,57.56,7.1
2356.TW,2026-07-02,70,30,10,15,15,1.05,1.81,-0.76,56.9,2.99,61.22,76.17,27.6
4534.TWO,2026-07-02,70,35,25,10,0,1.02,1.33,-0.31,60.5,2.29,29.52,40.97,11.2
6951.TW,2026-07-02,70,40,15,15,0,0.05,0.13,-0.08,45.5,0.96,76.98,81.78,21.5
6606.TW,2026-07-02,70,40,20,10,0,0.08,0.14,-0.06,50.9,0.49,23.92,26.37,11.1
6196.TW,2026-07-02,70,20,30,5,15,28.12,28.69,-0.57,67.3,32.44,523.12,685.32,7.9
1809.TW,2026-07-02,70,25,25,5,15,2.55,2.92,-0.37,61.6,3.83,47.74,66.89,2.9
1762.TW,2026-07-02,70,35,15,15,5,0.05,0.19,-0.14,56.7,1.18,34.39,40.29,87.2
4711.TWO,2026-07-02,65,40,20,5,0,0.06,0.09,-0.03,58.1,0.5,16.5,19.0,5.7
4995.TWO,2026-07-02,65,35,20,10,0,0.16,0.35,-0.19,52.7,0.64,43.72,46.92,10.6
4764.TW,2026-07-02,65,25,20,15,5,3.44,5.14,-1.71,61.4,25.54,252.42,380.12,24.7
8163.TW,2026-07-02,65,30,15,5,15,1.41,2.08,-0.66,48.6,2.53,36.94,49.59,9.9
6419.TWO,2026-07-02,65,40,10,15,0,0.58,0.63,-0.06,56.5,8.18,130.64,171.54,56.8
5493.TWO,2026-07-02,65,35,20,10,0,0.1,0.29,-0.19,50.8,3.45,86.1,103.35,17.1
3071.TWO,2026-07-02,65,35,15,15,0,0.05,0.31,-0.26,46.7,1.31,29.38,35.93,30.7
6115.TW,2026-07-02,65,40,20,5,0,0.12,0.18,-0.06,52.3,0.52,47.51,50.11,3.4
2423.TW,2026-07-02,65,30,15,15,5,0.77,1.59,-0.82,55.6,2.65,67.9,81.15,27.5
6282.TW,2026-07-02,60,30,15,15,0,0.09,0.64,-0.55,51.9,3.21,51.68,67.73,20.5
6174.TWO,2026-07-02,60,30,20,10,0,2.69,2.76,-0.08,57.4,4.53,47.14,69.79,15.7
6788.TWO,2026-07-02,60,35,15,10,0,5.29,5.71,-0.43,59.7,21.39,397.22,504.17,14.3
4207.TWO,2026-07-02,60,35,20,5,0,0.09,0.13,-0.04,52.8,0.24,19.12,20.32,2.9
6016.TWO,2026-07-02,60,35,10,15,0,0.47,0.93,-0.46,55.8,1.04,25.92,31.12,3222.5
6020.TWO,2026-07-02,60,35,25,0,0,0.08,0.2,-0.11,66.7,0.49,21.62,24.07,0.0
6026.TWO,2026-07-02,60,30,15,15,0,0.13,0.17,-0.04,58.6,0.43,14.89,17.04,37.9
3511.TWO,2026-07-02,60,35,20,5,0,0.43,0.6,-0.17,55.1,1.21,21.93,27.98,1.1
2471.TW,2026-07-02,60,30,20,10,0,0.08,0.2,-0.12,56.8,0.99,51.52,56.47,14.1
2420.TW,2026-07-02,60,35,20,5,0,0.12,0.35,-0.23,58.6,1.76,57.88,66.68,0.8
2114.TW,2026-07-02,60,35,20,5,0,0.67,0.86,-0.19,57.6,1.24,86.92,93.12,9.4
1232.TW,2026-07-02,60,35,20,5,0,0.07,0.13,-0.06,53.4,1.33,140.34,146.99,9.2
1727.TW,2026-07-02,60,30,15,10,5,1.29,1.98,-0.69,59.8,5.25,81.8,108.05,14.9
6005.TW,2026-07-02,60,30,10,15,5,0.55,1.15,-0.6,43.3,1.15,35.05,40.8,100.8
2301.TW,2026-07-02,60,30,15,10,5,1.3,1.88,-0.57,56.7,12.46,196.58,258.88,19.2
9934.TW,2026-07-02,60,40,15,5,0,0.04,0.09,-0.05,47.5,0.24,9.62,10.82,6.3
2459.TW,2026-07-02,55,35,15,5,0,0.11,0.24,-0.13,49.0,0.84,62.32,66.52,6.4
6161.TWO,2026-07-02,55,35,10,10,0,0.03,0.33,-0.31,46.5,1.41,50.38,57.43,16.3
6227.TWO,2026-07-02,55,25,15,15,0,0.11,1.31,-1.2,37.7,4.89,112.22,136.67,40.8
6870.TWO,2026-07-02,55,20,20,15,0,9.72,10.73,-1.01,55.6,18.93,280.14,374.79,35.4
5490.TWO,2026-07-02,55,30,20,5,0,0.07,0.09,-0.02,59.4,0.73,26.24,29.89,4.7
3231.TW,2026-07-02,55,25,15,15,0,1.1,2.17,-1.07,57.3,5.36,147.78,174.58,144.3
6792.TW,2026-07-02,55,30,20,5,0,0.22,0.78,-0.56,54.5,2.71,59.28,72.83,4.5
