Ticker,ROI(%)
1726.TW,-0.47
2362.TW,-0.9
2382.TW,3.11
2704.TW,-3.29
2850.TW,20.07
2881.TW,37.07
2882.TW,23.85
2883.TW,40.49
2886.TW,-0.74
2897.TW,10.65
3003.TW,-5.95
5288.TW,25.05
5876.TW,-3.3
6214.TW,3.25
6902.TW,50.39
8926.TW,45.97
3191.TWO,26.58
5014.TWO,-5.19
6020.TWO,7.28
6570.TWO,31.09
6690.TWO,0.61
7713.TWO,-9.41
8416.TWO,-8.67
