Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2537.TW,2026-07-22,75,40,20,15,0,0.08,0.11,-0.03,57.5,0.31,10.48,12.03,298.1
2432.TW,2026-07-22,75,40,20,15,0,0.35,0.42,-0.07,55.6,0.44,27.62,29.82,25.8
2887I.TW,2026-07-22,75,40,20,15,0,0.03,0.03,-0.0,54.5,0.03,9.42,9.57,274.7
2945.TW,2026-07-22,70,40,20,10,0,0.16,0.19,-0.03,54.5,0.75,40.0,43.75,10.5
2883B.TW,2026-07-22,70,35,20,15,0,0.03,0.03,-0.0,58.8,0.03,7.95,8.1,150.5
2882.TW,2026-07-22,65,30,20,15,0,0.24,0.84,-0.6,61.1,2.66,91.48,104.78,94.2
3594.TWO,2026-07-22,65,35,15,15,0,0.14,0.48,-0.34,44.7,3.34,47.02,63.72,33.9
3046.TW,2026-07-22,65,40,20,5,0,0.41,0.42,-0.01,59.3,2.16,51.18,61.98,1.1
1593.TWO,2026-07-22,65,40,15,10,0,0.04,0.07,-0.03,43.2,0.43,29.44,31.59,10.2
4207.TWO,2026-07-22,65,40,20,5,0,0.13,0.15,-0.02,59.0,0.3,19.35,20.85,2.9
2618.TW,2026-07-22,65,35,20,10,0,0.95,1.06,-0.11,51.9,1.24,39.62,45.82,10.1
3628.TWO,2026-07-22,60,35,15,10,0,0.02,0.47,-0.46,28.0,2.64,63.92,77.12,15.2
3520.TWO,2026-07-22,60,35,10,15,0,0.02,0.08,-0.06,27.8,0.79,15.37,19.32,26.7
2535.TW,2026-07-22,60,30,15,15,0,0.03,0.54,-0.51,48.0,2.04,84.22,94.42,55.6
6115.TW,2026-07-22,60,40,15,5,0,0.06,0.07,-0.02,49.7,0.63,44.44,47.59,3.4
2739.TW,2026-07-22,60,40,15,5,0,0.28,0.31,-0.03,49.8,0.76,33.58,37.38,1.7
2347.TW,2026-07-22,60,30,15,15,0,0.08,0.2,-0.12,49.1,3.69,80.82,99.27,38.3
2480.TW,2026-07-22,55,30,15,10,0,2.22,2.94,-0.72,46.6,4.43,150.14,172.29,17.1
2610.TW,2026-07-22,55,35,15,5,0,0.22,0.33,-0.1,43.2,0.67,20.01,23.36,8.0
4163.TWO,2026-07-22,55,30,20,5,0,1.43,2.37,-0.93,50.0,5.46,114.58,141.88,1.7
6579.TW,2026-07-22,55,20,20,15,0,0.66,1.41,-0.75,53.7,8.61,149.78,192.83,23.1
3605.TW,2026-07-22,55,30,20,5,0,1.77,2.06,-0.3,53.2,5.64,81.52,109.72,9.5
2415.TW,2026-07-22,50,30,10,10,0,0.77,1.45,-0.68,42.5,2.12,30.76,41.36,14.5
4916.TW,2026-07-22,50,25,10,15,0,0.94,2.1,-1.16,42.9,6.49,93.52,125.97,23.4
2243.TW,2026-07-22,45,25,5,15,0,2.62,4.02,-1.39,30.5,3.98,44.24,64.14,179.4
2066.TWO,2026-07-22,45,30,10,5,0,0.26,1.09,-0.84,35.7,1.97,60.56,70.41,4.0
6432.TWO,2026-07-22,40,25,10,5,0,0.05,1.3,-1.25,39.7,4.81,63.38,87.43,2.3
