Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
6197.TW,2026-06-22,90,30,30,15,15,26.81,27.39,-0.58,65.5,20.75,311.5,415.25,21.1
3033.TW,2026-06-22,80,35,20,10,15,1.35,1.81,-0.45,58.0,2.2,46.8,57.8,19.6
6579.TW,2026-06-22,80,30,20,15,15,6.02,6.63,-0.61,53.8,7.06,153.38,188.68,23.1
2423.TW,2026-06-22,75,30,15,15,15,2.24,2.83,-0.59,49.0,3.37,73.46,90.31,27.5
1809.TW,2026-06-22,75,30,25,5,15,3.68,4.2,-0.52,60.3,4.98,46.54,71.44,2.9
3066.TWO,2026-06-22,75,40,20,15,0,0.31,0.34,-0.03,53.2,1.27,19.51,25.86,20.5
6770.TW,2026-06-22,75,35,15,15,10,2.26,2.46,-0.2,45.0,5.37,70.86,97.71,22.1
5488.TWO,2026-06-22,75,40,20,15,0,0.41,0.47,-0.06,50.0,0.75,11.9,15.65,23.4
5285.TW,2026-06-22,70,25,25,5,15,5.6,5.79,-0.19,64.1,6.29,89.92,121.37,1.6
3673.TW,2026-06-22,70,25,15,15,15,3.63,4.33,-0.7,48.8,6.07,76.36,106.71,30.5
2441.TW,2026-06-22,70,20,20,15,15,5.86,6.39,-0.53,52.6,7.04,125.92,161.12,21.2
6282.TW,2026-06-22,70,30,15,15,10,1.33,1.84,-0.51,47.7,4.87,54.16,78.51,20.5
6121.TWO,2026-06-22,70,40,25,5,0,10.7,10.7,-0.0,62.5,14.64,394.72,467.92,0.5
1608.TW,2026-06-22,70,40,15,15,0,0.3,0.38,-0.08,51.3,1.58,32.04,39.94,22.2
2476.TW,2026-06-22,70,35,20,15,0,1.99,2.11,-0.13,53.5,7.18,111.14,147.04,31.7
1533.TW,2026-06-22,65,35,15,15,0,0.71,1.02,-0.31,39.8,1.52,35.11,42.71,62.8
3023.TW,2026-06-22,65,40,20,5,0,6.55,6.55,-0.0,57.1,13.68,305.64,374.04,1.6
5215.TW,2026-06-22,65,35,15,15,0,0.29,0.73,-0.43,31.2,1.94,41.47,51.17,28.3
3229.TW,2026-06-22,65,35,10,15,5,1.19,1.64,-0.44,33.8,3.31,38.38,54.93,45.8
1612.TW,2026-06-22,65,40,20,5,0,0.41,0.47,-0.06,53.3,1.28,35.69,42.09,7.3
3583.TW,2026-06-22,65,30,20,10,5,8.87,9.25,-0.38,53.1,53.71,781.58,1050.13,10.9
3088.TWO,2026-06-22,65,30,20,15,0,4.69,5.49,-0.8,52.7,6.86,130.28,164.58,29.6
6690.TWO,2026-06-22,65,35,15,15,0,2.05,2.15,-0.1,37.1,6.54,166.42,199.12,21.0
3025.TW,2026-06-22,65,35,15,15,0,1.26,1.7,-0.43,47.5,3.04,65.42,80.62,40.4
5464.TWO,2026-06-22,60,30,20,10,0,4.81,5.24,-0.43,50.5,6.69,67.62,101.07,19.6
7556.TWO,2026-06-22,60,30,20,10,0,3.03,3.03,-0.0,58.0,15.25,262.5,338.75,10.8
4207.TWO,2026-06-22,60,40,15,5,0,0.21,0.26,-0.05,48.5,0.29,19.02,20.47,2.9
6642.TWO,2026-06-22,60,35,20,5,0,3.93,4.25,-0.32,57.7,5.26,80.08,106.38,2.7
6190.TWO,2026-06-22,60,35,15,10,0,1.2,1.65,-0.45,38.3,4.7,74.3,97.8,10.1
2032.TW,2026-06-22,60,40,15,5,0,0.18,0.26,-0.08,47.2,0.68,16.59,19.99,2.0
2236.TW,2026-06-22,60,35,15,10,0,0.07,0.44,-0.37,41.9,4.96,127.08,151.88,18.7
2356.TW,2026-06-22,60,25,5,15,15,2.84,4.16,-1.32,36.3,4.77,58.26,82.11,27.6
2465.TW,2026-06-22,60,30,10,15,5,0.39,1.06,-0.67,37.7,5.15,69.1,94.85,91.3
1521.TW,2026-06-22,60,40,10,10,0,0.26,0.34,-0.08,27.5,0.9,24.75,29.25,13.0
6996.TWO,2026-06-22,60,30,20,10,0,2.66,3.44,-0.78,54.7,8.32,177.86,219.46,15.3
5523.TWO,2026-06-22,60,40,15,5,0,0.03,0.03,-0.01,33.3,0.15,30.15,30.9,0.4
