Ticker,ROI(%)
1419.TW,11.09
1532.TW,-2.06
2241.TW,19.31
2472.TW,0.72
2816.TW,12.62
2851.TW,8.43
2889.TW,17.25
3581.TWO,45.0
4105.TWO,4.21
4417.TWO,18.82
5315.TWO,11.64
6173.TWO,1.46
8048.TWO,37.96
8083.TWO,-1.92
8908.TWO,3.52
