Ticker,ROI(%)
2809.TW,3.87
2838.TW,10.77
2880.TW,6.45
2887.TW,19.93
6005.TW,21.47
8070.TW,-14.03
2887Z1.TW,4.92
1259.TWO,3.73
3290.TWO,11.1
3520.TWO,-2.65
3611.TWO,-5.28
3709.TWO,25.9
4413.TWO,-6.6
6109.TWO,0.18
8054.TWO,39.64
