Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2302.TW,2026-06-15,80,35,20,10,15,2.84,3.14,-0.3,58.2,3.03,31.94,47.09,11.8
2408.TW,2026-06-15,80,25,25,15,15,24.33,25.52,-1.19,64.7,31.25,333.0,489.25,582.9
2401.TW,2026-06-15,75,30,20,10,15,0.73,0.81,-0.08,54.2,1.83,27.79,36.94,12.8
3025.TW,2026-06-15,75,35,15,15,10,1.83,2.16,-0.33,39.2,3.38,67.44,84.34,40.4
4111.TWO,2026-06-15,70,40,20,10,0,0.03,0.06,-0.03,55.6,0.29,29.37,30.82,11.6
1533.TW,2026-06-15,70,35,20,15,0,1.05,1.34,-0.29,50.2,1.86,34.98,44.28,62.8
2027.TW,2026-06-15,70,35,25,10,0,0.99,1.09,-0.1,62.4,1.56,40.53,48.33,19.5
2423.TW,2026-06-15,70,25,15,15,15,2.43,3.72,-1.28,43.3,4.41,68.48,90.53,27.5
3481.TW,2026-06-15,70,30,15,10,15,4.01,4.92,-0.91,57.5,4.83,41.74,65.89,19.2
6579.TW,2026-06-15,70,25,15,15,15,6.28,7.85,-1.58,42.7,8.43,149.64,191.79,23.1
1326.TW,2026-06-15,65,35,25,5,0,0.47,0.57,-0.11,62.8,3.14,45.32,61.02,3.6
2032.TW,2026-06-15,65,40,20,5,0,0.28,0.37,-0.09,51.9,0.74,16.42,20.12,2.0
2476.TW,2026-06-15,65,30,15,15,5,2.2,2.45,-0.25,46.7,7.82,112.36,151.46,31.7
2221.TWO,2026-06-15,65,35,20,10,0,1.12,1.4,-0.29,52.3,2.56,39.08,51.88,14.8
6133.TW,2026-06-15,60,40,15,5,0,0.21,0.23,-0.02,53.7,1.19,21.62,27.57,7.6
3016.TW,2026-06-15,60,20,15,10,15,2.92,4.84,-1.92,49.4,10.86,103.28,157.58,18.1
2369.TW,2026-06-15,60,35,10,15,0,0.37,0.76,-0.39,44.9,2.55,30.65,43.4,39.6
2488.TW,2026-06-15,60,35,20,5,0,0.4,0.53,-0.13,52.4,0.94,51.62,56.32,3.7
6756.TW,2026-06-15,55,30,10,5,10,0.86,1.79,-0.93,41.7,5.22,90.56,116.66,6.4
