Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2887.TW,2026-02-05,95,40,25,15,15,0.61,0.63,-0.02,63.7,0.6,21.9,24.9,78.0
6598.TW,2026-02-05,80,40,15,15,10,0.43,0.49,-0.05,48.6,0.8,22.7,26.7,63.9
2887E.TW,2026-02-05,75,40,20,15,0,0.05,0.07,-0.01,60.0,0.18,49.64,50.54,78.0
4106.TW,2026-02-05,70,40,20,10,0,0.27,0.28,-0.01,59.2,0.53,22.39,25.04,14.2
2236.TW,2026-02-05,70,35,15,15,5,0.58,0.88,-0.3,46.7,3.86,105.78,125.08,473.2
8083.TWO,2026-02-05,70,35,25,10,0,3.49,3.57,-0.07,64.1,3.64,165.72,183.92,17.9
6174.TWO,2026-02-05,70,40,15,15,0,0.17,0.23,-0.06,34.0,0.65,21.05,24.3,26.1
6134.TWO,2026-02-05,65,35,15,15,0,0.81,1.08,-0.27,42.7,2.04,27.02,37.22,22.0
3031.TW,2026-02-05,65,40,20,5,0,0.08,0.14,-0.05,54.0,0.62,19.01,22.11,5.7
1718.TW,2026-02-05,65,40,15,10,0,0.02,0.05,-0.03,48.8,0.23,6.63,7.78,11.0
6894.TWO,2026-02-05,65,30,20,15,0,3.72,4.26,-0.54,52.2,8.39,216.22,258.17,42.7
8109.TWO,2026-02-05,65,35,20,10,0,1.37,1.84,-0.47,50.8,3.21,102.58,118.63,16.9
1308.TW,2026-02-05,60,40,15,5,0,0.04,0.09,-0.06,48.0,0.57,12.51,15.36,3.1
5511.TWO,2026-02-05,60,35,15,10,0,0.28,0.55,-0.27,36.5,1.02,65.46,70.56,19.8
4577.TWO,2026-02-05,60,35,15,10,0,0.31,0.48,-0.17,49.1,4.34,49.42,71.12,16.6
6210.TWO,2026-02-05,60,40,15,5,0,0.1,0.16,-0.05,41.8,0.49,19.72,22.17,1.3
2851.TW,2026-02-05,55,30,20,5,0,0.11,0.13,-0.02,54.4,0.36,26.48,28.28,0.6
6693.TWO,2026-02-05,55,30,10,15,0,1.13,1.77,-0.64,45.5,4.25,77.7,98.95,25.6
2415.TW,2026-02-05,55,35,15,5,0,0.04,0.18,-0.15,37.4,0.63,25.29,28.44,1.7
3406.TW,2026-02-05,55,30,20,5,0,4.73,5.55,-0.81,55.8,13.29,433.92,500.37,3.3
6465.TWO,2026-02-05,50,35,10,5,0,0.08,0.43,-0.35,40.1,1.32,32.06,38.66,8.8
3178.TWO,2026-02-05,50,35,10,5,0,0.16,0.49,-0.33,45.1,2.54,53.02,65.72,3.2
3322.TWO,2026-02-05,50,35,10,5,0,0.09,0.31,-0.22,36.7,0.71,14.38,17.93,9.3
3623.TWO,2026-02-05,50,30,10,10,0,0.05,0.69,-0.64,33.2,1.67,22.71,31.06,14.7
6654.TWO,2026-02-05,50,30,15,5,0,0.53,1.29,-0.75,37.7,2.61,86.78,99.83,8.2
8086.TWO,2026-02-05,50,25,20,5,0,0.87,1.96,-1.09,54.1,7.07,102.36,137.71,1.4
3481.TW,2026-02-05,45,20,5,5,15,0.83,1.53,-0.69,34.4,2.15,17.5,28.25,4.2
1815.TWO,2026-02-05,45,20,10,15,0,1.27,1.9,-0.63,46.4,7.06,81.18,116.48,37.1
3444.TWO,2026-02-05,40,25,10,5,0,0.07,1.33,-1.26,16.7,2.65,61.7,74.95,0.8
3455.TWO,2026-02-05,40,25,10,5,0,0.95,2.47,-1.52,32.3,5.18,102.64,128.54,9.0
5228.TWO,2026-02-05,40,30,5,5,0,0.31,1.0,-0.7,34.2,1.8,19.0,28.0,7.1
6284.TWO,2026-02-05,40,25,15,0,0,0.29,1.43,-1.14,30.2,2.97,78.06,92.91,0.0
6417.TWO,2026-02-05,40,20,15,5,0,0.74,1.3,-0.56,23.8,2.75,105.0,118.75,6.3
