Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2887.TW,2026-08-26,85,40,30,15,0,0.92,0.95,-0.02,67.0,1.03,35.44,40.59,274.7
6951.TW,2026-08-26,80,40,25,15,0,0.21,0.25,-0.04,61.4,0.74,70.32,74.02,23.3
2884.TW,2026-08-26,75,40,20,15,0,0.69,0.71,-0.02,56.6,0.92,36.86,41.46,34.4
3266.TW,2026-08-26,75,35,25,15,0,0.15,0.15,-0.01,64.3,0.19,13.77,14.72,27.2
6957.TW,2026-08-26,75,35,25,15,0,1.78,2.11,-0.33,66.0,4.79,208.92,232.87,28.7
8112A.TW,2026-08-26,75,40,20,15,0,0.01,0.02,-0.0,50.0,0.03,44.94,45.09,167.2
2887F.TW,2026-08-26,75,40,20,15,0,0.02,0.03,-0.01,54.5,0.06,45.73,46.03,274.7
1341.TW,2026-08-26,70,40,20,10,0,0.32,0.33,-0.01,53.8,1.12,57.66,63.26,12.3
2511.TW,2026-08-26,70,40,20,10,0,0.04,0.05,-0.01,54.7,0.1,8.18,8.68,18.3
3706.TW,2026-08-26,70,40,15,15,0,0.48,0.56,-0.08,45.4,2.19,87.12,98.07,53.8
2618.TW,2026-08-26,70,40,15,15,0,0.28,0.3,-0.02,48.9,1.36,40.28,47.08,22.5
6606.TW,2026-08-26,70,35,20,15,0,0.07,0.19,-0.12,52.3,0.68,24.84,28.24,28.8
2910.TW,2026-08-26,65,40,15,10,0,0.02,0.05,-0.03,51.5,0.72,23.16,26.76,11.4
2362.TW,2026-08-26,65,40,15,10,0,1.2,1.23,-0.03,43.6,1.74,45.72,54.42,16.5
2880.TW,2026-08-26,65,35,15,15,0,0.14,0.42,-0.29,32.4,1.27,37.06,43.41,25.3
5880.TW,2026-08-26,65,40,20,5,0,0.22,0.22,-0.01,57.2,0.43,24.14,26.29,8.9
1517.TW,2026-08-26,60,40,15,5,0,0.04,0.1,-0.06,44.6,0.35,10.7,12.45,9.9
2886.TW,2026-08-26,60,35,15,10,0,0.07,0.33,-0.26,38.9,1.22,44.16,50.26,12.0
6598.TW,2026-08-26,60,35,10,15,0,0.18,0.45,-0.27,35.6,1.0,25.85,30.85,81.3
4506.TWO,2026-08-26,60,35,20,5,0,1.01,1.2,-0.2,55.6,1.36,120.28,127.08,5.3
3685.TWO,2026-08-26,60,35,10,15,0,0.39,0.67,-0.28,44.8,1.92,32.66,42.26,37.6
3022.TW,2026-08-26,55,30,10,15,0,1.64,2.48,-0.84,44.7,5.0,82.5,107.5,50.0
6811.TWO,2026-08-26,55,30,15,10,0,0.03,0.83,-0.8,46.7,5.82,216.86,245.96,15.1
