Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2455.TW,2026-05-13,90,40,20,15,15,24.16,24.25,-0.09,52.2,30.36,313.28,465.08,32.8
2882A.TW,2026-05-13,70,40,15,15,0,0.05,0.11,-0.06,38.9,0.18,61.84,62.74,112.9
2476.TW,2026-05-13,65,20,15,15,15,5.18,6.2,-1.02,46.3,6.75,105.0,138.75,31.7
6534.TW,2026-05-13,65,35,15,10,5,1.41,1.74,-0.33,40.4,3.12,90.46,106.06,19.2
6208.TWO,2026-05-13,65,35,25,5,0,6.64,6.66,-0.02,60.8,6.15,82.8,113.55,0.3
3444.TWO,2026-05-13,60,35,15,10,0,5.19,5.53,-0.34,45.9,5.71,82.28,110.83,11.3
2883B.TW,2026-05-13,60,30,15,15,0,0.01,0.02,-0.01,30.8,0.03,8.16,8.31,35.3
3171.TWO,2026-05-13,55,25,15,15,0,0.91,1.45,-0.54,48.8,2.68,63.14,76.54,56.9
8039.TW,2026-05-13,55,25,10,15,5,3.07,4.52,-1.45,27.9,9.39,119.22,166.17,23.1
5536.TWO,2026-05-13,55,25,20,10,0,35.38,36.34,-0.96,56.7,49.71,850.58,1099.13,15.6
3045.TW,2026-05-13,50,30,15,5,0,0.17,0.35,-0.18,44.4,1.25,109.5,115.75,1.1
3504.TW,2026-05-13,50,35,10,5,0,1.42,1.82,-0.4,35.8,3.56,59.08,76.88,1.0
6425.TWO,2026-05-13,45,25,15,5,0,3.31,3.46,-0.15,48.1,4.99,77.82,102.77,4.6
6530.TWO,2026-05-13,40,20,10,10,0,4.97,5.97,-1.0,45.3,10.04,97.92,148.12,10.3
