Ticker,ROI(%)
1216.TW,-3.06
1232.TW,3.81
1303.TW,51.79
1472.TW,1.8
1723.TW,3.94
1730.TW,-0.5
1909.TW,4.33
2248.TW,9.92
2520.TW,0.67
2527.TW,32.14
2537.TW,7.44
2816.TW,-1.64
2883.TW,29.27
2887.TW,30.13
4439.TW,31.51
4736.TW,-7.26
5515.TW,2.17
6505.TW,29.82
6592.TW,1.18
8341.TW,2.18
2881B.TW,1.6
2882A.TW,3.54
2887E.TW,1.42
2887F.TW,2.78
2897B.TW,-0.91
3479.TWO,8.3
3685.TWO,-0.16
4541.TWO,22.5
6508.TWO,19.54
8383.TWO,63.42
8415.TWO,8.7
