Ticker,ROI(%)
2329.TW,9.68
2374.TW,58.23
2809.TW,5.25
2850.TW,7.01
3036.TW,2.18
3037.TW,0.66
3231.TW,26.75
4104.TW,4.88
4739.TW,0.79
6861.TW,12.32
6944.TW,24.48
2887H.TW,1.81
2887Z1.TW,4.59
1815.TWO,119.18
3217.TWO,-11.55
4129.TWO,4.26
5201.TWO,-5.39
6548.TWO,1.27
7402.TWO,57.11
8077.TWO,12.64
8358.TWO,234.38
8401.TWO,9.91
