Ticker,ROI(%)
1503.TW,28.17
1513.TW,-13.11
1514.TW,-4.45
1521.TW,1.71
1809.TW,-4.58
2032.TW,-6.06
2303.TW,24.48
2331.TW,10.41
6133.TW,17.17
6239.TW,43.14
8131.TW,49.01
3289.TWO,10.28
3630.TWO,1.23
4130.TWO,43.03
4533.TWO,30.62
4543.TWO,-10.04
5228.TWO,-2.38
5340.TWO,7.69
5347.TWO,44.08
5351.TWO,19.32
5425.TWO,17.29
5498.TWO,145.39
6026.TWO,18.66
6101.TWO,1.79
6129.TWO,-8.23
6134.TWO,-8.45
6265.TWO,115.21
6435.TWO,14.75
6721.TWO,-5.05
8109.TWO,0.46
8932.TWO,-2.04
