Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
4739.TW,2026-04-10,80,35,20,15,10,1.63,1.91,-0.29,52.3,5.59,73.42,101.37,113.0
3209.TW,2026-04-10,80,35,20,10,15,1.45,1.62,-0.17,52.1,1.74,40.22,48.92,18.6
2369.TW,2026-04-10,70,35,10,15,10,0.56,0.77,-0.21,45.8,2.64,25.62,38.82,20.9
2471.TW,2026-04-10,70,40,20,10,0,0.13,0.15,-0.02,50.0,1.16,49.88,55.68,11.5
6951.TW,2026-04-10,70,35,20,15,0,0.46,0.58,-0.11,55.6,0.94,77.72,82.42,26.0
8367.TW,2026-04-10,70,40,20,10,0,0.32,0.39,-0.07,57.8,0.43,42.59,44.74,12.9
4771.TW,2026-04-10,65,30,20,15,0,1.93,2.12,-0.18,50.0,6.18,177.64,208.54,24.8
2022.TW,2026-04-10,65,30,20,15,0,0.03,0.05,-0.02,51.7,0.3,8.53,10.03,25.8
6016.TWO,2026-04-10,65,35,15,15,0,0.01,0.09,-0.08,42.4,0.48,15.99,18.39,57.4
6197.TW,2026-04-10,65,25,15,10,15,3.84,4.19,-0.35,39.9,10.39,158.22,210.17,11.6
3419.TW,2026-04-10,65,35,15,15,0,0.02,0.14,-0.12,18.5,0.59,14.27,17.22,40.5
3033.TW,2026-04-10,65,40,15,10,0,0.4,0.43,-0.03,40.4,1.27,31.01,37.36,13.5
3709.TWO,2026-04-10,60,40,10,10,0,0.06,0.15,-0.09,43.6,3.37,61.36,78.21,19.5
3663.TWO,2026-04-10,60,30,15,15,0,1.31,1.88,-0.57,43.2,5.17,59.86,85.71,28.1
3054.TW,2026-04-10,60,20,10,15,15,4.73,6.12,-1.39,42.0,7.81,59.58,98.63,38.2
2436.TW,2026-04-10,60,35,10,10,5,0.86,1.3,-0.44,41.4,3.48,54.64,72.04,10.7
8112.TW,2026-04-10,60,35,10,15,0,0.43,0.64,-0.22,37.0,5.61,70.38,98.43,38.8
5478.TWO,2026-04-10,55,30,15,10,0,0.05,0.55,-0.5,39.3,2.32,95.36,106.96,10.8
2937.TWO,2026-04-10,55,35,15,5,0,0.3,0.53,-0.23,36.2,0.81,43.48,47.53,10.0
9911.TW,2026-04-10,55,35,15,5,0,0.42,0.6,-0.18,47.3,1.5,81.7,89.2,5.4
6874.TWO,2026-04-10,55,30,15,10,0,3.32,4.17,-0.85,42.5,3.95,80.2,99.95,17.2
6435.TWO,2026-04-10,55,25,15,15,0,2.07,3.23,-1.17,44.0,8.0,141.0,181.0,26.8
6290.TWO,2026-04-10,50,25,15,10,0,1.4,1.96,-0.56,41.1,13.11,194.78,260.33,20.0
4960.TW,2026-04-10,50,20,10,5,15,0.85,1.6,-0.75,41.9,2.02,18.96,29.06,3.5
7718.TWO,2026-04-10,50,35,10,5,0,0.35,0.52,-0.16,19.6,1.87,43.96,53.31,9.3
5351.TWO,2026-04-10,50,25,10,15,0,1.98,2.65,-0.67,36.5,6.34,58.02,89.72,134.7
3481.TW,2026-04-10,45,35,5,5,0,0.04,0.1,-0.06,44.5,1.7,22.6,31.1,5.7
5864.TWO,2026-04-10,35,25,10,0,0,0.02,0.21,-0.18,43.2,0.81,22.63,26.68,0.0
