Ticker,ROI(%)
1215.TW,6.12
1229.TW,4.81
1773.TW,4.01
2885.TW,12.84
3450.TW,7.59
4104.TW,4.25
8028.TW,-5.1
8070.TW,-12.56
8462.TW,3.6
2887Z1.TW,4.92
3709.TWO,16.22
4107.TWO,1.24
4953.TWO,6.9
6126.TWO,30.47
6649.TWO,39.81
8048.TWO,4.54
