Ticker,ROI(%)
1587.TW,35.13
2331.TW,14.55
2809.TW,6.8
4104.TW,7.23
6136.TW,-7.33
6531.TW,19.71
6598.TW,8.84
8016.TW,-6.57
8261.TW,10.79
8462.TW,9.34
9925.TW,1.14
1268.TWO,11.59
3264.TWO,3.86
4760.TWO,63.33
6138.TWO,22.61
6185.TWO,-3.22
7402.TWO,57.12
8111.TWO,-21.54
8416.TWO,1.49
