Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2891C.TW,2026-05-11,75,40,20,15,0,0.23,0.29,-0.07,50.0,0.19,61.72,62.67,43.3
2887Z1.TW,2026-05-11,70,40,15,15,0,0.0,0.05,-0.05,0.0,0.14,17.22,17.92,165.9
6136.TW,2026-05-11,70,35,20,15,0,0.2,0.31,-0.11,55.7,1.31,22.93,29.48,37.9
2450.TW,2026-05-11,60,35,15,10,0,0.06,0.07,-0.01,43.8,0.4,29.3,31.3,15.6
4440.TW,2026-05-11,60,30,20,10,0,0.15,0.18,-0.03,55.0,0.26,17.43,18.73,11.0
2248.TW,2026-05-11,60,35,20,5,0,1.31,1.59,-0.28,54.7,2.07,53.66,64.01,9.8
1449.TW,2026-05-11,60,35,10,15,0,0.08,0.21,-0.13,42.2,0.69,12.82,16.27,28.7
5434.TW,2026-05-11,60,15,20,10,15,16.43,18.14,-1.71,56.0,13.64,403.72,471.92,17.6
4904.TW,2026-05-11,60,35,15,10,0,0.49,0.57,-0.08,42.2,1.81,92.58,101.63,12.1
9905.TW,2026-05-11,60,40,15,5,0,0.06,0.1,-0.04,41.5,0.31,20.68,22.23,2.2
6629.TWO,2026-05-11,60,35,10,15,0,1.83,1.98,-0.16,44.7,4.36,112.28,134.08,71.0
6548.TWO,2026-05-11,55,35,10,10,0,0.75,1.06,-0.31,45.6,3.26,47.18,63.48,10.5
6534.TW,2026-05-11,50,25,15,10,0,1.39,1.92,-0.52,48.3,3.17,91.26,107.11,19.2
6291.TWO,2026-05-11,50,15,20,15,0,26.57,27.86,-1.29,59.0,40.86,389.78,594.08,31.4
4527.TWO,2026-05-11,50,30,15,5,0,0.09,0.11,-0.02,42.1,0.54,42.07,44.77,4.3
