Ticker,ROI(%)
2313.TW,27.59
2382.TW,-4.46
2428.TW,2.99
2478.TW,13.06
2481.TW,39.51
2809.TW,3.87
2838.TW,10.77
2880.TW,6.45
2887.TW,19.93
6005.TW,21.47
6770.TW,54.22
3357.TWO,15.17
3520.TWO,-2.65
4413.TWO,-6.6
5228.TWO,-20.72
6109.TWO,0.18
6174.TWO,3.26
6485.TWO,-5.39
6590.TWO,22.72
8043.TWO,26.59
8155.TWO,0.93
8432.TWO,5.31
8923.TWO,-13.52
