Ticker,ROI(%)
2377.TW,27.87
2605.TW,15.53
2634.TW,13.57
2637.TW,-10.13
2816.TW,2.44
2887.TW,32.77
3605.TW,5.26
3706.TW,-21.88
6579.TW,10.85
9934.TW,-6.29
9944.TW,-0.83
2432.TW,18.03
1268.TWO,1.69
3594.TWO,14.58
4127.TWO,55.37
4207.TWO,8.3
4541.TWO,16.26
6508.TWO,20.81
6574.TWO,32.31
6703.TWO,7.61
6811.TWO,-6.98
8284.TWO,-5.53
8342.TWO,8.07
