Ticker,ROI(%)
2236.TW,25.83
5515.TW,21.75
6209.TW,2.03
8033.TW,-10.76
2887E.TW,1.42
2887G.TW,8.8
2887Z1.TW,2.2
3349.TWO,57.0
3441.TWO,1.77
4131.TWO,26.0
6291.TWO,60.51
6624.TWO,73.52
