Ticker,ROI(%)
1802.TW,126.3
2316.TW,78.95
2472.TW,3.75
2486.TW,-4.3
2816.TW,11.98
3167.TW,64.37
3189.TW,4.29
3665.TW,4.05
3711.TW,29.48
4439.TW,12.49
5469.TW,-6.6
8150.TW,21.28
3086.TWO,4.71
3163.TWO,52.96
3611.TWO,3.12
5340.TWO,-20.88
6109.TWO,-10.51
6173.TWO,0.31
6584.TWO,18.43
6624.TWO,74.05
6856.TWO,4.57
7714.TWO,56.51
8042.TWO,24.93
8048.TWO,41.01
