Ticker,ROI(%)
2006.TW,7.6
2317.TW,18.34
2356.TW,35.06
2364.TW,-15.36
2376.TW,1.7
2542.TW,4.37
2637.TW,5.9
3231.TW,16.09
4938.TW,0.94
5288.TW,28.05
6206.TW,32.89
2887I.TW,1.86
3489.TWO,14.72
4506.TWO,2.75
8415.TWO,7.9
8435.TWO,-9.7
