Ticker,ROI(%)
2362.TW,9.93
2511.TW,-1.73
2618.TW,7.97
2762.TW,7.26
2880.TW,15.54
2884.TW,6.28
2886.TW,9.21
2892.TW,4.78
3022.TW,-9.91
3266.TW,11.47
3706.TW,-18.3
5876.TW,4.33
5880.TW,7.94
6598.TW,17.3
6957.TW,27.23
8112A.TW,2.53
3141.TWO,48.85
8432.TWO,-5.86
