Ticker,ROI(%)
2241.TW,34.73
2302.TW,-4.64
2546.TW,4.91
2633.TW,1.99
3090.TW,-5.21
3189.TW,6.27
3231.TW,11.63
6139.TW,23.0
6257.TW,6.42
6796.TW,20.4
6957.TW,13.61
8039.TW,5.96
8070.TW,-18.23
2838A.TW,3.05
2887Z1.TW,4.92
2643.TWO,-4.76
3264.TWO,10.46
6654.TWO,1.18
6693.TWO,22.21
6803.TWO,4.28
8054.TWO,44.73
8077.TWO,0.65
8111.TWO,2.02
8924.TWO,22.59
