Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2885.TW,2026-07-06,95,35,30,15,15,2.04,2.34,-0.29,65.2,1.77,64.86,73.71,65.1
2834.TW,2026-07-06,90,40,30,10,10,0.36,0.37,-0.01,67.5,0.32,17.36,18.96,10.2
2867.TW,2026-07-06,90,40,25,15,10,0.16,0.17,-0.01,61.8,0.21,8.32,9.37,61.4
8926.TW,2026-07-06,90,30,30,15,15,3.46,4.04,-0.58,68.9,3.53,73.94,91.59,597.9
6197.TW,2026-07-06,90,30,30,15,15,23.35,24.09,-0.73,67.5,17.3,337.9,424.4,21.1
2423.TW,2026-07-06,85,35,20,15,15,0.88,1.31,-0.43,55.1,2.74,71.22,84.92,27.5
2884.TW,2026-07-06,85,40,25,10,10,0.6,0.64,-0.04,61.7,0.82,32.81,36.91,14.6
2414.TW,2026-07-06,85,35,20,15,15,2.17,2.51,-0.33,53.3,1.92,57.86,67.46,29.2
6579.TW,2026-07-06,85,35,20,15,15,2.59,2.98,-0.38,52.0,5.65,153.2,181.45,23.1
2880.TW,2026-07-06,85,40,20,15,10,0.93,1.01,-0.08,58.4,1.22,35.81,41.91,25.3
2850.TW,2026-07-06,80,35,25,10,10,2.76,2.92,-0.17,63.4,3.71,140.08,158.63,11.2
8070.TW,2026-07-06,80,35,20,15,10,1.21,1.52,-0.3,56.5,2.74,51.72,65.42,20.4
2495.TW,2026-07-06,80,35,20,15,10,1.39,1.75,-0.37,56.6,2.51,47.58,60.13,35.1
1449.TW,2026-07-06,80,40,15,15,10,0.23,0.26,-0.03,56.5,0.62,13.51,16.61,22.3
2542.TW,2026-07-06,75,40,15,15,5,0.3,0.37,-0.07,47.2,1.12,42.76,48.36,1361.1
2637.TW,2026-07-06,75,35,15,15,10,0.2,0.45,-0.26,47.7,2.31,73.78,85.33,28.6
6996.TWO,2026-07-06,75,40,25,10,0,2.27,2.33,-0.06,63.9,5.14,189.22,214.92,15.3
3059.TW,2026-07-06,75,35,20,5,15,1.36,1.43,-0.08,59.0,2.39,45.32,57.27,9.0
6005.TW,2026-07-06,75,35,10,15,15,0.46,0.9,-0.44,37.5,1.06,36.33,41.63,100.8
2897.TW,2026-07-06,75,40,20,15,0,0.08,0.1,-0.01,53.3,0.13,10.29,10.94,25.4
1725.TW,2026-07-06,75,40,20,5,10,0.93,0.93,-0.0,59.6,2.06,31.88,42.18,3.1
3033.TW,2026-07-06,70,35,20,10,5,0.72,0.9,-0.18,55.6,1.59,47.22,55.17,19.6
1342.TW,2026-07-06,70,30,20,10,10,3.58,4.17,-0.59,52.1,4.14,108.22,128.92,17.8
4976.TW,2026-07-06,70,35,15,5,15,1.55,1.77,-0.22,58.3,3.06,33.28,48.58,0.9
3088.TWO,2026-07-06,70,35,20,15,0,2.73,3.17,-0.43,53.1,5.75,132.0,160.75,29.6
5014.TWO,2026-07-06,70,40,20,10,0,0.04,0.07,-0.03,50.0,0.2,10.6,11.6,11.8
3546.TWO,2026-07-06,70,35,20,15,0,0.91,1.36,-0.45,55.8,2.19,79.12,90.07,50.1
5478.TWO,2026-07-06,70,35,20,15,0,0.67,0.94,-0.27,53.1,2.04,99.92,110.12,20.1
