Ticker,ROI(%)
1456.TW,-10.39
2369.TW,7.99
2436.TW,-1.38
2851.TW,14.11
3209.TW,9.18
3481.TW,75.96
4967.TW,15.88
6197.TW,-11.27
6776.TW,13.21
8112.TW,-7.89
8367.TW,5.62
9911.TW,1.67
6951.TW,0.27
2937.TWO,-12.52
3071.TWO,5.45
3663.TWO,-3.48
4903.TWO,9.94
6103.TWO,4.99
6290.TWO,13.27
6292.TWO,-5.1
6435.TWO,7.27
7718.TWO,-1.62
