Ticker,ROI(%)
2423.TW,9.77
2884.TW,10.97
3030.TW,45.31
3229.TW,54.94
3257.TW,25.47
5519.TW,-4.64
6426.TW,26.74
2887Z1.TW,4.21
1785.TWO,17.25
3234.TWO,-3.32
3441.TWO,13.97
4131.TWO,26.0
4729.TWO,25.32
5309.TWO,72.54
6218.TWO,27.6
6486.TWO,-5.65
6624.TWO,73.52
6967.TWO,6.09
