Ticker,ROI(%)
2455.TW,-1.45
2476.TW,34.62
3045.TW,-3.6
3504.TW,8.02
8039.TW,47.91
2882A.TW,2.46
2883B.TW,5.02
6534.TW,-0.17
3171.TWO,33.89
3444.TWO,74.97
5536.TWO,29.05
6208.TWO,41.36
6425.TWO,30.23
6530.TWO,27.43
