Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2855.TW,2026-03-26,95,40,25,15,15,0.81,0.81,-0.0,61.5,1.07,30.31,35.66,115.0
1714.TW,2026-03-26,80,40,15,10,15,0.07,0.11,-0.04,41.2,0.43,8.73,10.88,17.8
3380.TW,2026-03-26,80,40,20,10,10,0.68,0.7,-0.02,54.6,2.2,31.85,42.85,13.8
2885.TW,2026-03-26,80,30,20,15,15,0.39,0.39,-0.0,51.0,1.15,43.75,49.5,49.6
2883B.TW,2026-03-26,80,40,25,15,0,0.03,0.04,-0.0,61.5,0.04,8.01,8.21,35.3
6015.TWO,2026-03-26,75,40,20,15,0,0.12,0.14,-0.02,53.4,0.51,12.73,15.28,139.1
4538.TWO,2026-03-26,70,40,15,15,0,0.14,0.21,-0.07,38.1,0.38,17.99,19.89,42.2
8112A.TW,2026-03-26,70,30,25,15,0,0.2,0.2,-0.01,64.3,0.15,45.7,46.45,38.8
8438.TW,2026-03-26,70,30,10,15,15,1.05,1.73,-0.68,43.1,5.35,54.7,81.45,20.5
2820.TW,2026-03-26,70,40,15,15,0,0.0,0.04,-0.04,45.2,0.19,16.42,17.37,36.0
2887Z1.TW,2026-03-26,70,30,15,15,10,0.11,0.14,-0.03,44.4,0.12,17.16,17.76,165.9
3711.TW,2026-03-26,65,25,20,5,15,6.39,7.65,-1.26,55.8,18.07,322.86,413.21,9.6
2382.TW,2026-03-26,60,30,15,15,0,0.08,0.75,-0.67,47.4,7.18,272.64,308.54,53.0
1720.TW,2026-03-26,55,35,15,5,0,0.13,0.35,-0.22,36.8,1.24,60.12,66.32,6.7
2412.TW,2026-03-26,55,35,15,5,0,0.09,0.41,-0.32,38.9,1.75,131.0,139.75,0.5
7556.TWO,2026-03-26,55,30,15,10,0,1.66,2.0,-0.34,48.3,6.96,163.08,197.88,18.6
8424.TWO,2026-03-26,55,35,15,5,0,0.09,0.23,-0.13,28.6,0.42,73.66,75.76,2.3
6996.TWO,2026-03-26,50,30,15,5,0,0.89,1.62,-0.73,35.1,5.11,158.78,184.33,9.2
