Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2488.TW,2026-06-16,60,35,20,5,0,0.4,0.51,-0.1,53.2,0.91,51.68,56.23,3.7
3481.TW,2026-06-16,60,30,20,10,0,4.09,4.76,-0.66,55.0,4.69,43.92,67.37,19.2
1773.TW,2026-06-16,55,30,15,10,0,0.72,1.68,-0.96,32.3,7.21,163.08,199.13,10.6
6579.TW,2026-06-16,55,25,15,15,0,6.0,7.48,-1.48,38.9,7.71,149.58,188.13,23.1
2423.TW,2026-06-16,55,25,15,15,0,2.36,3.44,-1.08,40.8,4.09,69.52,89.97,27.5
3229.TW,2026-06-16,55,30,10,15,0,1.35,2.03,-0.68,48.3,3.86,36.93,56.23,45.8
5215.TW,2026-06-16,55,30,10,15,0,0.31,1.15,-0.84,38.4,1.97,39.76,49.61,28.3
3356.TW,2026-06-16,55,35,15,5,0,0.79,1.27,-0.48,43.3,2.79,52.62,66.57,8.1
2316.TW,2026-06-16,55,25,20,10,0,8.41,9.81,-1.4,51.6,10.57,148.86,201.71,17.4
5263.TWO,2026-06-16,55,30,10,15,0,0.05,0.88,-0.83,42.0,4.21,94.58,115.63,27.1
5347.TWO,2026-06-16,55,30,20,5,0,3.03,3.2,-0.17,53.3,10.54,150.42,203.12,4.9
6166.TW,2026-06-16,55,20,20,15,0,9.19,10.37,-1.18,51.4,11.25,115.5,171.75,28.7
3707.TWO,2026-06-16,50,25,10,15,0,1.32,2.19,-0.87,40.0,6.34,67.02,98.72,20.2
6792.TW,2026-06-16,50,30,15,5,0,1.59,2.12,-0.54,47.9,3.33,61.84,78.49,0.4
6716.TWO,2026-06-16,50,25,10,15,0,0.68,2.08,-1.39,45.4,8.38,82.84,124.74,68.3
8086.TWO,2026-06-16,50,25,10,15,0,0.4,1.59,-1.19,40.8,9.75,140.5,189.25,58.4
3028.TW,2026-06-16,50,25,10,15,0,0.34,1.71,-1.38,35.5,3.63,67.54,85.69,95.8
2465.TW,2026-06-16,50,25,10,15,0,0.5,1.6,-1.1,41.9,5.73,67.64,96.29,96.6
6116.TW,2026-06-16,50,35,10,5,0,1.35,1.76,-0.41,55.5,1.56,13.48,21.28,4.0
3162.TWO,2026-06-16,50,30,15,5,0,0.77,1.32,-0.55,50.0,4.06,75.48,95.78,6.4
7556.TWO,2026-06-16,45,25,10,10,0,2.17,3.63,-1.46,42.6,15.07,246.36,321.71,10.8
6695.TW,2026-06-16,45,30,10,5,0,0.44,1.17,-0.73,36.3,3.64,45.32,63.52,4.5
2453.TW,2026-06-16,45,30,10,5,0,0.19,0.83,-0.64,32.5,2.11,52.48,63.03,7.5
5434.TW,2026-06-16,45,20,15,10,0,12.08,13.07,-0.99,48.8,20.11,430.28,530.83,17.6
8499.TW,2026-06-16,45,25,5,15,0,0.19,1.86,-1.66,43.9,14.29,271.42,342.87,75.5
8039.TW,2026-06-16,45,30,10,5,0,0.32,1.04,-0.72,39.7,11.36,118.78,175.58,8.5
5236.TWO,2026-06-16,45,25,10,10,0,0.34,2.2,-1.86,33.8,7.18,145.14,181.04,16.2
6756.TW,2026-06-16,45,30,10,5,0,0.84,1.6,-0.76,40.2,5.22,87.26,113.36,6.4
6411.TWO,2026-06-16,45,25,10,10,0,2.29,3.34,-1.04,44.7,6.84,82.72,116.92,12.8
2303.TW,2026-06-16,40,20,15,5,0,9.14,10.31,-1.18,48.5,11.54,117.92,175.62,5.5
8110.TW,2026-06-16,40,35,0,5,0,1.15,1.44,-0.28,46.5,4.49,49.42,71.87,9.9
3141.TWO,2026-06-16,40,25,10,5,0,2.83,4.41,-1.59,30.9,4.0,63.3,83.3,8.6
6020.TWO,2026-06-16,40,30,10,0,0,0.42,0.67,-0.26,45.8,1.14,20.52,26.22,0.0
4163.TWO,2026-06-16,40,25,10,5,0,1.75,2.97,-1.22,49.3,7.57,99.86,137.71,1.7
5464.TWO,2026-06-16,40,20,10,10,0,4.43,5.91,-1.48,48.9,7.79,54.42,93.37,19.6
2070.TWO,2026-06-16,35,25,5,5,0,0.41,1.62,-1.22,24.9,4.18,57.34,78.24,8.2
