Ticker,ROI(%)
1802.TW,132.71
2316.TW,84.65
2467.TW,44.98
2486.TW,-4.78
2816.TW,13.92
3037.TW,-1.97
3665.TW,15.48
4439.TW,5.04
9931.TW,-4.07
6173.TWO,4.94
6624.TWO,66.63
6664.TWO,11.58
6856.TWO,4.57
