Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2883.TW,2026-04-07,85,35,20,15,15,0.1,0.15,-0.05,50.6,0.48,19.59,21.99,35.3
6426.TW,2026-04-07,85,35,20,15,15,4.82,5.0,-0.18,55.4,15.04,142.92,218.12,44.0
2887.TW,2026-04-07,80,35,15,15,15,0.05,0.14,-0.09,45.4,0.64,23.07,26.27,165.9
6655.TW,2026-04-07,80,35,20,10,15,0.32,0.73,-0.41,50.0,1.96,124.08,133.88,11.1
4904.TW,2026-04-07,75,40,15,10,10,0.23,0.31,-0.09,49.3,1.65,90.0,98.25,12.1
8039.TW,2026-04-07,70,25,15,15,15,4.28,4.64,-0.36,49.4,8.57,104.86,147.71,23.1
4923.TWO,2026-04-07,70,40,15,15,0,0.93,0.96,-0.04,57.2,2.05,32.6,42.85,23.3
4987.TWO,2026-04-07,70,40,25,5,0,0.27,0.34,-0.07,60.0,0.29,80.62,82.07,2.2
6703.TWO,2026-04-07,65,35,20,10,0,2.43,2.61,-0.18,59.9,2.73,112.54,126.19,10.5
8147.TWO,2026-04-07,60,25,20,15,0,3.5,4.73,-1.23,53.9,7.82,123.86,162.96,28.4
1560.TW,2026-04-07,60,15,20,10,15,0.37,2.04,-1.67,54.8,23.82,426.36,545.46,18.4
9942.TW,2026-04-07,60,35,15,5,5,0.0,0.19,-0.19,46.7,1.39,112.22,119.17,1.4
6788.TWO,2026-04-07,60,30,20,10,0,10.7,11.33,-0.62,57.2,25.64,325.22,453.42,20.0
2486.TW,2026-04-07,55,25,10,5,15,3.03,4.76,-1.73,48.1,11.0,122.5,177.5,1.8
3526.TWO,2026-04-07,55,25,20,10,0,1.55,3.0,-1.46,55.5,9.68,271.64,320.04,17.3
6881.TWO,2026-04-07,55,35,15,5,0,1.81,2.07,-0.26,43.3,2.96,232.08,246.88,8.9
6435.TWO,2026-04-07,55,25,15,15,0,2.26,4.2,-1.94,45.0,8.43,145.64,187.79,26.8
7556.TWO,2026-04-07,55,30,15,10,0,0.18,0.78,-0.6,43.0,5.89,163.72,193.17,18.6
4198.TWO,2026-04-07,50,35,15,0,0,0.38,0.53,-0.15,46.8,1.37,35.96,42.81,0.0
