Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2495.TW,2026-06-25,80,30,20,15,15,2.53,2.57,-0.04,55.8,3.02,47.46,62.56,35.1
2423.TW,2026-06-25,80,30,20,15,15,2.32,2.52,-0.19,54.2,3.31,71.58,88.13,27.5
1762.TW,2026-06-25,65,35,10,15,5,0.17,0.42,-0.25,39.0,1.88,33.64,43.04,87.2
2908.TW,2026-06-25,65,40,20,5,0,0.15,0.16,-0.0,52.6,0.36,20.48,22.28,9.9
6902.TW,2026-06-25,65,20,15,15,15,3.28,4.85,-1.57,41.3,8.04,118.92,159.12,26.6
6658.TW,2026-06-25,65,20,15,15,15,4.78,5.9,-1.13,53.0,14.7,177.1,250.6,27.3
6237.TWO,2026-06-25,65,40,10,15,0,0.23,0.28,-0.06,44.5,2.32,44.66,56.26,29.9
5543.TWO,2026-06-25,65,40,10,15,0,0.02,0.1,-0.08,45.3,0.91,27.78,32.33,24.7
6996.TWO,2026-06-25,65,35,20,10,0,2.94,3.14,-0.21,54.5,8.39,182.72,224.67,15.3
6190.TWO,2026-06-25,65,35,20,10,0,1.35,1.47,-0.12,52.5,4.17,75.06,95.91,10.1
5215.TW,2026-06-25,60,35,10,15,0,0.14,0.46,-0.33,29.2,1.77,40.66,49.51,28.3
2236.TW,2026-06-25,60,35,15,10,0,0.03,0.24,-0.21,48.7,4.64,126.22,149.42,18.7
1447.TW,2026-06-25,60,40,10,10,0,0.1,0.17,-0.07,34.8,0.25,5.61,6.86,16.3
1218.TW,2026-06-25,60,40,15,5,0,0.08,0.09,-0.01,38.9,0.21,17.53,18.58,6.2
2356.TW,2026-06-25,60,25,5,15,15,1.96,3.19,-1.23,23.4,3.59,59.52,77.47,27.6
1525.TW,2026-06-25,60,35,20,5,0,0.38,0.62,-0.24,54.9,1.62,60.46,68.56,1.7
8415.TWO,2026-06-25,60,35,15,10,0,0.08,0.11,-0.03,47.7,0.62,33.96,37.06,12.5
2064.TWO,2026-06-25,60,35,15,10,0,0.11,0.25,-0.14,36.7,0.67,12.56,15.91,16.0
6509.TWO,2026-06-25,55,35,15,5,0,0.2,0.41,-0.21,30.1,1.91,44.23,53.78,5.3
8299.TWO,2026-06-25,55,30,10,15,0,29.81,30.11,-0.31,46.3,168.93,2137.14,2981.79,196.0
3332.TWO,2026-06-25,55,35,10,10,0,0.04,0.17,-0.14,24.7,2.37,60.26,72.11,19.6
4967.TW,2026-06-25,55,25,15,15,0,0.92,2.09,-1.17,37.1,15.68,244.64,323.04,69.1
6491.TW,2026-06-25,55,30,15,10,0,5.21,5.88,-0.67,47.3,9.07,306.86,352.21,18.3
3141.TWO,2026-06-25,50,30,15,5,0,2.49,3.06,-0.57,48.4,4.34,66.42,88.12,8.6
1583.TW,2026-06-25,50,35,10,5,0,0.06,0.44,-0.39,35.7,1.91,46.68,56.23,7.9
6206.TW,2026-06-25,45,25,10,10,0,0.47,1.8,-1.33,34.3,5.68,118.14,146.54,11.0
6278.TW,2026-06-25,45,25,10,5,5,1.54,3.52,-1.98,45.3,11.5,182.0,239.5,1.1
3191.TWO,2026-06-25,45,35,5,5,0,0.57,0.83,-0.26,40.4,1.04,17.82,23.02,1.9
6020.TWO,2026-06-25,45,35,10,0,0,0.22,0.38,-0.16,25.2,0.82,21.06,25.16,0.0
6161.TWO,2026-06-25,45,30,5,10,0,0.4,1.04,-0.64,40.5,2.07,47.66,58.01,16.3
