Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
3030.TW,2026-04-30,85,30,25,15,15,21.97,22.16,-0.2,63.1,23.14,296.22,411.92,39.5
3702.TW,2026-04-30,85,30,30,10,15,4.08,4.51,-0.43,67.4,4.33,92.34,113.99,10.3
2882B.TW,2026-04-30,85,40,30,15,0,0.08,0.08,-0.01,66.7,0.18,60.54,61.44,112.9
5228.TWO,2026-04-30,85,40,30,15,0,2.3,2.36,-0.06,65.8,2.7,28.6,42.1,47.8
6023.TWO,2026-04-30,75,35,25,15,0,0.75,0.88,-0.14,60.3,1.05,97.4,102.65,20.8
2887I.TW,2026-04-30,75,35,25,15,0,0.02,0.02,-0.0,60.0,0.02,9.38,9.48,165.9
6951.TW,2026-04-30,70,35,20,15,0,0.63,0.64,-0.01,57.3,1.43,78.24,85.39,26.0
6020.TWO,2026-04-30,70,40,15,15,0,0.01,0.03,-0.02,38.9,0.19,18.87,19.82,381.2
8086.TWO,2026-04-30,65,35,15,15,0,3.3,3.74,-0.44,49.6,9.79,124.42,173.37,64.9
3219.TWO,2026-04-30,65,35,15,15,0,0.17,0.22,-0.05,57.6,4.27,58.46,79.81,78.9
2836A.TW,2026-04-30,65,40,20,5,0,0.09,0.11,-0.02,50.0,0.1,24.5,25.0,1.6
3669.TW,2026-04-30,60,30,20,10,0,0.9,0.99,-0.09,54.2,1.63,35.94,44.09,16.2
5340.TWO,2026-04-30,55,30,15,10,0,1.05,2.01,-0.96,50.8,7.96,99.08,138.88,13.1
4527.TWO,2026-04-30,55,35,15,5,0,0.07,0.21,-0.14,45.7,0.47,41.81,44.16,4.3
8421.TWO,2026-04-30,55,35,15,5,0,0.01,0.02,-0.01,47.8,0.24,13.12,14.32,1.2
3066.TWO,2026-04-30,45,35,5,5,0,0.02,0.34,-0.32,44.4,1.41,16.08,23.13,2.9
