Ticker,ROI(%)
2236.TW,31.05
2889.TW,1.09
3030.TW,42.96
3054.TW,22.75
3167.TW,8.96
2887E.TW,1.52
2887Z1.TW,4.52
1785.TWO,18.01
3349.TWO,61.74
3555.TWO,68.75
6188.TWO,20.6
6465.TWO,111.3
6624.TWO,69.18
8416.TWO,4.49
8431.TWO,40.16
