Ticker,ROI(%)
1232.TW,4.16
1720.TW,0.02
1726.TW,-1.95
1907.TW,9.06
2511.TW,-1.0
2618.TW,7.97
2762.TW,7.11
2801.TW,11.95
2897.TW,0.09
3018.TW,21.48
3034.TW,17.76
3266.TW,11.47
3669.TW,-22.75
4536.TW,1.71
5876.TW,4.33
5880.TW,7.94
6505.TW,28.59
6581.TW,-12.18
6598.TW,14.29
6957.TW,26.22
6958.TW,4.87
8271.TW,92.62
8341.TW,-1.91
8481.TW,0.0
8482.TW,-14.99
9908.TW,1.06
9931.TW,0.52
9939.TW,-5.49
2881A.TW,0.63
2882A.TW,0.89
4506.TWO,-1.52
5511.TWO,28.32
6577.TWO,-11.39
8415.TWO,7.9
