Ticker,Date,Score,Pattern,Momentum,Fundamental,RS,MACD,Signal,Hist,RSI,ATR,StopLoss,TakeProfit,RevenueGrowth
2064.TWO,2026-07-03,60,35,15,10,0,0.05,0.11,-0.05,46.7,0.44,13.12,15.32,16.0
4739.TW,2026-07-03,60,25,10,15,10,1.43,3.29,-1.86,43.9,7.55,98.4,136.15,125.0
4995.TWO,2026-07-03,60,35,15,10,0,0.17,0.32,-0.14,45.0,0.6,44.15,47.15,10.6
3231.TW,2026-07-03,60,30,15,15,0,1.05,1.95,-0.89,53.9,5.18,148.64,174.54,144.3
3019.TW,2026-07-03,60,30,20,10,0,0.54,1.17,-0.63,57.4,7.91,136.18,175.73,14.8
6411.TWO,2026-07-03,55,30,15,10,0,1.78,2.52,-0.74,51.9,6.18,87.34,118.24,12.8
8064.TWO,2026-07-03,55,25,15,15,0,3.13,4.83,-1.7,57.5,11.19,123.12,179.07,29.9
6214.TW,2026-07-03,55,30,10,15,0,0.78,1.55,-0.76,39.1,4.06,125.38,145.68,21.7
6414.TW,2026-07-03,55,25,25,5,0,6.51,8.44,-1.93,60.3,11.43,352.64,409.79,7.7
6756.TW,2026-07-03,55,35,15,5,0,0.57,0.97,-0.4,55.3,5.41,90.18,117.23,6.4
3691.TWO,2026-07-03,55,25,15,15,0,0.44,1.83,-1.39,45.2,9.0,136.5,181.5,181.2
3390.TWO,2026-07-03,55,35,15,5,0,0.09,0.21,-0.12,46.4,1.41,25.33,32.38,8.3
6290.TWO,2026-07-03,55,30,15,10,0,1.41,2.33,-0.92,58.6,10.82,294.36,348.46,11.5
6792.TW,2026-07-03,55,30,20,5,0,0.34,0.69,-0.35,54.4,2.74,61.22,74.92,4.5
6020.TWO,2026-07-03,55,40,15,0,0,0.09,0.17,-0.08,51.7,0.44,21.97,24.17,0.0
5871.TW,2026-07-03,50,35,15,0,0,0.45,0.68,-0.23,41.4,3.25,110.0,126.25,0.0
6209.TW,2026-07-03,50,25,10,15,0,0.49,2.39,-1.9,46.8,5.91,68.18,97.73,47.9
3048.TW,2026-07-03,50,25,10,10,5,0.27,1.77,-1.5,31.1,3.37,57.66,74.51,17.2
6642.TWO,2026-07-03,50,25,20,5,0,0.71,1.74,-1.03,50.0,4.14,74.82,95.52,2.7
1307.TW,2026-07-03,45,25,15,5,0,0.46,0.66,-0.19,44.1,1.09,33.62,39.07,0.7
2597.TW,2026-07-03,45,25,10,10,0,1.42,3.02,-1.59,36.9,5.14,159.72,185.42,19.1
3191.TWO,2026-07-03,45,35,5,5,0,0.13,0.39,-0.26,45.5,0.73,17.64,21.29,1.9
5474.TWO,2026-07-03,45,30,10,5,0,0.06,1.0,-0.93,49.7,7.26,155.98,192.28,0.4
5864.TWO,2026-07-03,45,25,20,0,0,1.75,2.35,-0.6,55.8,2.02,39.96,50.06,0.0
8077.TWO,2026-07-02,45,30,10,5,0,0.21,0.86,-0.64,37.5,1.61,44.73,52.78,3.0
5228.TWO,2026-07-03,40,15,10,15,0,2.49,3.81,-1.32,47.1,6.03,54.44,84.59,48.2
