Ticker,ROI(%)
2460.TW,11.27
2486.TW,47.66
2883.TW,13.2
2887.TW,16.13
2890.TW,12.0
4904.TW,-3.68
6426.TW,49.22
6655.TW,11.0
8039.TW,10.59
1522A.TW,0.19
2755.TWO,17.61
8086.TWO,-14.25
